date,district,headline,source,url,lang,year,is_tvk,priority
2026-07-10,Dinamani,"காத்திருப்புப் போராட்டம்:
சேலத்தில் டாஸ்மாக் பணியாளா்கள் கைது - Dinamani",Dinamani,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTG85VzlUeDJfRGdjNV9TcWJuMFRTRmJGdVJTbmUwRUZQa2pDR0VRX1pTbHcwOFN3TXlUbC1LN1FlN2dMaUh3QTZpcmJKcGtEVzJBLV9hT2lKbm10SHhoMktYd0o3MzhadGN2WmdWZEdMTDY0ak1wQlJkM242aFU1VFRaT3d1ckxXUG93RXhBRmVySUNaTWwtYjZQdFhFSFhIbFc4Wng4TEFXOERHVlZ1UG1tbG5jY1IwcTRZVTJMaWc2Z9IBzwFBVV95cUxNbTlQSmFvLXNMM0ZicFRzY05WcVJUZU9GNmN0WE9HX0doRDVzWjQtR1RpQmN3OXg5M1ZFdkxhaTFYUmszV1h1amdoTU9hWWQ3UTVLeFhXUkFBR2ZVbTU3Q196bTV5ZE9mTTd1OThKQlZ2Nlo3WURpSDZUbG9DSWVmZGk3Y0ZWMVJkeVQtUFdqSzg5YXNtc1hlV0lLY2NhMGljMXRhVFJEdkdxMzZjc2ZLQ1ZpS0dqU0pDOWxaQzFXX1YxaEtKdXR3Tzlxcmt2MlU?oc=5,ta,2026,,
2026-07-12,Dinamani,யூடியூபா் திவாகா் கைது - Dinamani,Dinamani,https://news.google.com/rss/articles/CBMi9AJBVV95cUxNNGJ3SXU4NUVWNnBhbjVEaWZJS25DLXE5MXdGd2YyVWpzZDFwb24yNEx4eEY4M2RLb2dHaHRwT2FNc3NwV1dKS3ljWHhQbzFXMUd4Q0JFdjhTb3FiTU1iRHJRUVg0eUxVNFJpZVNjbEt5U0ZyTWMzWmFTWjRBdzNnazNyTWJreldpZEttS1FxVW9sM085b01JeEtyOWllUElPdDYtVHo0TVI5aEVFalNXUU1QaFJGWjB0YlVYaWx6S0YzZW9MSEZydXVTZDBHOWpvbENyOEQtRzIwSUdGX0x1NGRRbzdVQVVoY042N05acWhGNnljcDZUdWxjVmZCaUppZ1F4OW40ZW1kOUJ4ZnBZRkFKQ2hpM09IV2IwdEF3c1NkT1ZIcVBYQVByUDhjU01EQTZTbko2cURPQTNGdGZGVGNfYWxUOFg4MTJ6M21iVDJpUjZ6aWtMbDJTNnF3TFVjUlp0QzlCSnAtVE1ZTzl2WGJtdXXSAfQCQVVfeXFMTTRid0l1ODVFVjZwYW41RGlmSUtuQy1xOTF3RndmMlVqc2QxcG9uMjRMeHhGODNkS29nR2h0cE9hTXNzcFdXSkt5Y1h4UG8xVzFHeENCRXY4U29xYk1NYkRyUVFYNHlMVTRSaWVTY2xLeVNGck1jM1phU1o0QXczZ2szck1ia3pXaWRLbUtRcVVvbDNPOW9NSXhLcjlpZVBJT3Q2LVR6NE1SOWhFRWpTV1FNUGhSRlowdGJVWGlsektGM2VvTEhGcnV1U2QwRzlqb2xDcjhELUcyMElHRl9MdTRkUW83VUFVaGNONjdOWnFoRjZ5Y3A2VHVsY1ZmQmlKaWdReDluNGVtZDlCeGZwWUZBSkNoaTNPSFdiMHRBd3NTZE9WSHFQWEFQclA4Y1NNREE2U25KNnFET0EzRnRmRlRjX2FsVDhYODEyejNtYlQyaVI2emlrTGwyUzZxd0xVY1JadEM5QkpwLVRNWU85dlhibXV1?oc=5,ta,2026,,
2026-07-10,Dinamalar,'போதைப்பொருள் விற்பனை புகார் ரகசியம் காக்கப்படும்' - Dinamalar,Dinamalar,https://news.google.com/rss/articles/CBMihwFBVV95cUxQbkltLVFoT2hyYjh4dVJlNUZnNmhvWl9BMGZxOFFVR1FRVGhtcktXaGJSX0w1Mm95RlJyODkzQi1YUnd2TnRub0hNNFZfUUE0VHNfUTBUNHF3c0lyTFhUbWtRaEdVQmR2QVYzYmxFejdvSlFzbjlWM25ucmlKRnFFS0tpRUZPOGM?oc=5,ta,2026,,
2026-01-31,Tamil,நான்கு கடத்தல் சிலைகளை ஒப்படைக்கும் அமெரிக்கா: தமிழகம் கொண்டுவர நடவடிக்கை - Tamil Murasu,Tamil Murasu,https://news.google.com/rss/articles/CBMirgFBVV95cUxONkhOdlVPOFJXeC04THFybHpXcG9wRm5XSHpxbzhsWERmUy00UGUtZkwtb1hhaklpQndVc2c0emZ1dGp0NTNwN1BlRm5qcWxaTkJlV1J2aXgzOWlTRVNKZW85MVcxVXNRVGdHZml6WWQyeURjOEFObWVDbTN4R3htY0FISmdiOGVZLWhuaWdRaHkxQUdBZ19oUjFQa2JUbjFDQnVWV3BtZXFjVlNySWc?oc=5,ta,2026,,
2026-05-04,Daily,தூத்துக்குடி: கொலை வழக்கில் 2 பேர் தமிழ்நாடு தடுப்பு காவல் சட்டத்தில் கைது - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPUDV6SnQza19RR1ZFd0dwVnRUTlJIRWluMklseWlKMGVyeFA3X1dQVllzOFQ4QmwzSU5pOWVTd3Qxb3ZweDJsQjUtaGhJWEItYnpyc3VJVnp2WlZWdUVWaFNKemdhZU9jSHNkUm9iQ05EWmdwRE9INThyX2xZcVViZFlqZnBBRkIzNHhYbDRYOWphUUJUa3dEU2F0UXotVm9ZMXNGTHlVaTZaRlR1NktYU05wQ1RWYXZ2TEpJ0gHIAUFVX3lxTFB0dTAyTllpWk9GWVFJRi1WOXpmQTFWV0YyLW5pa0FxdUtuNHVQMDBBVWRDWFdJUDVuSEMwUE4zaUxKODRHeUdIRW5YRERoS2NkZ1NIbU1hVWI1cUt4Vnk3R2IxQ1lyUElyOVNldHUwWlhWVEpVM3VrSE9hTDdIMk1BVmxHLUxDNmRBTU14blN3QWl0ZERXX1ZwUmVXbFJxMWIzOTRhRGVSaVQtenotcmdDelE0cnpaY2g2Zk1UNjNicFI1d3JENDhU?oc=5,ta,2026,,
2026-05-21,Other / Statewide,ஆம்ஸ்ட்ராங் கொலையில் சிபிஐ விசாரணைக்கு எதிரான வழக்கு - தமிழக அரசு விளக்கம் அளிக்க சுப்ரீம் கோர்ட் உத்தரவு - maalaimalar.com,maalaimalar.com,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPajJ2UmhTQlo3MzZlV244anhUX3A0Qlp6bzZ5UTlZSjUxSWlEUTdxWTRwZjJBUExfWm9XU3ZkblRJN0xOVTVzZ2kyUjdkT3RfUTNKR1dGTUJOREdZX3ZDa0lTemdzOHBIV29yd01DdmZWSy00OFM2QlZmVW1QSXhoTTVBRUtSVUlpQVQwaW9YUFFaVE5lZDVYc3JWNjlFRUNpMkd6MkpRdE41RVFQNWNLeTZBb0cyckd4blNwSTVzakpMLWhaWVU1alRKRXpBM09rdHRTdEhva9IB5AFBVV95cUxQaWo3MG9aRmtrcHhFYmpZYmxvU0huNGZoeWUtYzQ0VUxoYksxaGxMeEQzYjlENWRUcUZxd1I5NjNWTFo0TjhtYTEwWUpFWXZqV245RlItelFTUUhwSTVFSjdXbmVWVHF1cjd2LTdka1hRb09qbC1Rekd2OEdad2U2OWlXdjhxUnBCaGNvQ3lOODJQQk14ZDBNblZvbU1vRktqVkxnZVBsNFZWRzVXdVJtT1d6LUNXVFlLV2FVMEdRWGRhUVZkYVdDNHozREVUMFFyc2MzbXNfZWdoRDg3OW9EYjh1UUU?oc=5,ta,2026,,
2026-03-12,Daily,தமிழ்நாட்டில் கடந்த 5 ஆண்டுகளில் குற்றங்கள் குறைந்துள்ளன - உள்துறை செயலர் பேட்டி - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMivwFBVV95cUxPY3IxdmtvX1FGQURyZnBDRmlkUFMtNWE0YUk2Q3hSdWVOZ1V0V3NtS2lVWHBYdXdDVkg5TkEzdzJUanduOUNyYTFTQUlMV1RFVTQzMEF5VC1pNHRNa0hsUF9FN3QwRDZUVGRNVmh3dEk5S0Fkdzg3TWo1d0JYQy16V2h5WnVXSGZaaUs4RmJJVFZ4RzUyc0p2dUFYTUhlWV9tWlZqRXZxMFlqdVNTQWJ5akIxRG1ZbjhPUWN6OUNFQdIBzAFBVV95cUxNdEZrWWlibDN5dHo5N2JVZnY5QkdtYXZRNEpUcmxySFk4cV9iNG1ibXh1ZThDSVk0cW1uOVcwN011MFllTkNCN3BJSWtncjFIcE1VTTRLX2YzWVlqMEhhRldleWR4dENsRkJpR2M5OVhRNFNCeWZGSVNORlNZTUxzN3U3c1VjTVlKZWJ3bnlOdjhubk9jWG1yMHR1eUFVZE8tSWktV096QXlNendvZlZNNFBJRVJRRzNoMl9EY2xNUlNFdWdrcnNsUU1zQkk?oc=5,ta,2026,,
2026-03-12,Hindu,காவல் மரணங்கள் முதல் பாலியல் குற்றங்கள் வரை: தமிழக உள்துறைச் செயலர் கூறியது என்ன? - Hindu Tamil Thisai,Hindu Tamil Thisai,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPczdaZmk0dkN0ZWhjVmp6bXVkSGJzUW9ZTjUtRGh3eVkyMFozaWtSUkdBOEd0N09WTXdUV2VPSS1oNzU5YjZNa05ra2ZJaUg3d1BPWkEtcExMWGxqZ0hMOVA4MzU5Qm5HRWZfWWxjUlNTbnktaElWTUV1NDdfMDJVY0ZaLVBUZVNY0gGWAUFVX3lxTE1UR2Q2cWpxVWN0ZkwxdjFTSU5fRUlCSUZmUzNyNFR4QkVUWFhlU2Ntc2FrRXhLMS1FV25GN1c2WG83TWc0eF9PVjI1OS1NMnZUNDFEemJEUFBDT0tfSm9BZkxnanBCYXo2Q1hTS0FPT0xlVkYtYUhEQk1DZ2RiZE5wOElWRE1VNDRadlhqeVhUNk5tNnF4UQ?oc=5,ta,2026,,
2026-06-16,Tamil,பாலியல் வன்கொடுமைக்கு ஆளாக்கப்பட்ட 3 வயதுச் சிறுமி மரணம் - Tamil Murasu,Tamil Murasu,https://news.google.com/rss/articles/CBMieEFVX3lxTFBMTzNoSFJtOEtZYXF3Q0NnWWY2UHdyaGpKcF9VeER1aUg4VkgxOVpNTlFtdkpEb0tqS3lFN3B6NGVtdzdGTWpFV3lVazNpbjZYRU5JSEREbXI3MktFS2ZIV2twX1NKLWkxTVlrZzRXcERXc2I0eURPLQ?oc=5,ta,2026,,
2026-01-21,Daily,தமிழ்நாட்டை கஞ்சா போதையில் தள்ளாட வைத்திருப்பதுதான் திராவிட மாடல் ஆட்சியின் சாதனை - சீமான் - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNNzdLNm83NThBeXh0Wkw3R1B2ZDYwV2ZSYWVibmFadDUxbXlWaFVNWEFFaWNwazRfbHRLWjdrNk4xcFdUdkhiczNCX3ZMdGk5djUzdUo2dzdxeDZEdDZKU3pLTEFnSVJkTFhoRzlnZ1hLNUhPR1V3N2w1dzV3Q2RPMl9RRml1eXladXlKbUNEY3Q0MU9NUklJRjdtUTVPTW5Yc1Zsdzdfc3J6b01pQV9OY2RuUE5qOEc5UDlMOUpLbmNzZ0N5bUtvOTlPOVcxWmN5cjYxbEhXSXpTdGFOeWlSQUR4dlJ2Q1JseURqM0hn0gH7AUFVX3lxTE1Yd0d3SFg0SmlCOC1rcFBDQ2JpUkFVMjlsQXVOQXR6bkZRMDNSZ3NHekhKbW9QZHJrb3FXSDlKUDFCNVJxYktabHRqLXJIeXJHRXpuckhnblREb2R5R3I4OUVNN0pHR1Fqdk1qV2JWR2ZKMFFrZFdkOVFQZkNsSTZnRGhIZ0R1dWxaWmtDSlc3VDdPR2c0dllNTktwcU9qVDBjczU4dXlmYTUxRWRYanVydGhabGRoU1RCUnRTQkNiX08wVVA5Mm40RmRSODlmNXczc1lSdWxYQU5zOWJIQk5BRThvcDN3bDBjTC05bkNpMjJ2UnRaYmtDMEZ3?oc=5,ta,2026,,
2026-05-24,Daily,"தமிழகத்தில் 3 நாட்களில் 844 ரவுடிகள், 419 போதைப்பொருள் குற்றவாளிகள் அதிரடி கைது - Daily Thanthi",Daily Thanthi,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQcVRINDY0QjNRTHFsM0NvRUFlN0dTdmp4MDFlVEN2TjhFQXdvU0plWFlOS05mTjk4czBoMFppaDBjbGhqdTR2TTJLTzJGQjJaNmZmbm9rbFBZQU1jRWhFMGRVWnRUdHlhc0Z3RE5PNmUxUXJ3Z1VjVmwwLXpXVGRITjBYdldIc2k4TFpZTW9VVWpKY3JSblhPOEI1ZlpvdkhsMGctdlFpeGxzMnfSAbgBQVVfeXFMTWNORUtvT3V1T3NWWFpNQ0VvT1hsckpXOGJHRjVrUzR4RHVZQVdwQkgzdWZFYkJfbHo5Y3VUQ3VWTldKanpVTGJWSEdNUnM1TFNQRU5BejAtdVktczZJQ1F6YldfTXBwY2ZfRnpReWZmcjU2Y1l3S2Q1akpaMzN1MjM1eTJFSUN2eWRqYjZOOGc3RGcwTUdlZkJRRUlncHJxR3lCODBiVUdmN3dHRkFKM2FQRXo0RzdqTg?oc=5,ta,2026,,
2026-06-16,Daily,சென்னையில் போதைப்பொருள் எதிர்ப்பு ஓட்டம்: பங்கேற்க பொதுமக்களுக்கு அழைப்பு - Daily Thanthi,Daily Thanthi,https://news.google.com/rss/articles/CBMinwFBVV95cUxOdUxYcmVLM1FOQm1WT0E1WTk1T3pqRFo2WU1JeGFOQVJkSVItUlUyU1k1SFBia1E3ZmdyWUVidndhVjlGMXZhdzFNQ3VjcFVhcTBrTDdkN1pYRFU5ZWdjSElPTU9JUkp4LVJIZE5pUXdBbWFpaGJXeS1zckNPeGVFZ0dEVTB0MTBRSHJmMXVhQlJuLW42SC00MU44WmdPMGvSAawBQVVfeXFMT3NDQnRvdWc4aGpPR0c3akFtaFRFTG42ZmhhVzVpaDF6Z0hfdFZ3dDdzYWVhazdpNXJsZEN4cFBjc2Rra3JWWUpyZXFtZEFFYTRJVjFxaGV6bVFqTEtnM2FxLWRlVGxXQVNONXlhaXlCS2xSQkRTUmtqMC1FZjhHR2tCZzN0NFEwZktidmpZOXo1bXhrOHJleHRxeDU3SEZUcTZ1QThobWVsS2R4VQ?oc=5,ta,2026,,
2026-07-04,Other / Statewide,பிள்ளைகளிடம் வண்டியை கொடுத்தால் ஜெயில் தான்..! புதுச்சேரியில் சிறார்களின் - ABP Nadu,ABP Nadu,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQeEIzN2lkWE5kTTNzQ2pKdWk5bjlRTXRJY1hjMFZhQ0FMTlJKZm92WUZGU1JTNlBVT283eXN5bW9tSzNXTEFTMEppX0JDUzZNVmR1QlRXak54cjFIUEpYaGVRNUl1UFNaRnpzdEo4Z001RUhUSm0xMk10OUFkOXRKaFo3cGdldHlQbHlOQkRkMkRRU204dk5WMmRJd2tURzVRWjBSVkJvb1V2VDlwNDhCUEdLVUdzdGNrejFpdktTRmZFUFnSAcgBQVVfeXFMTU96RzBkdXUyTUgza0I0X0ptblBfU0NacDRhdENkdmE1U1lKOTQwWjhlUklJa0tEcEFLWHhXelJ4TjBQQ2FjWTZtcE9IcFM0ZUdkRTUxTnpkT2Mxa0J0aGxabVdtUXFtRkozZWktNHFrZzVpaTN3cmhZLUtwdXdEY2tnaEZ5OElnRmlScHRERDZGc0dBeWNTeV9vRDZNSjNpTzgxWEV5VHhCQ2g4ejFwMVpXYWIxY1VvMXBHQTdWc3JxZVg2aU4wR2g?oc=5,ta,2026,,
2026-05-06,Bharat,வருமானத்தை மறைத்ததாக விஜய் மீது வழக்குப்பதிவு செய்யக் கோரிய மனு; உயர்நீதிமன்றம் விரைவில் விசாரணை - ETV Bharat,ETV Bharat,https://news.google.com/rss/articles/CBMixAFBVV95cUxNY0pUQ3hlSjlxeFVnY0VvR0MyemFFQ1dHRXpFOWM2elF6bXFyd3FyZFlncERuQ1pfMF9CR0VKZG16bk10aWFJOHFuVmhGQ1dWNDk2aXRMakg0eG9hWWZvRzRNbjlySkYtTGNOZzE2UHZ1OTRzTkpIWFdrSHRYMHo3Vi0zS2VXcWFQVHRPcUZlMDV4VnhiQ3VTYUJ0NW5weUxLWm1IRUNHNjRWZkh4d29mdXBkOUxvdjRCUkV6QWhuSGRuYUI3?oc=5,ta,2026,,
2026-05-23,Dinamani,கோவை சிறுமி படுகொலை: 7 நாள்களுக்குள் அறிக்கை சமர்ப்பிக்க தேசிய மகளிர் ஆணையம் உத்தரவு - Dinamani,Dinamani,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPUnRVV2xaYnk4OFdKOVcxTlBSbnNfVFlsWUt4d2dFZ1dVZDBfaHZHcE43aWxFUWxobXZfcjJWYXBsYmdkRWRfVm1xV2FoUFUwUWlNV2ZYeGM3cVBWYlZwRFJaNU84dGdaRTZ5dm16VWM1UXBDdHVxS0lhcU5qTUdXOFRGaEd3ZVE5ODNBZUoyUTVxMHQ1b0VXR2FXNkN6NFJyTk0xWWNiaVEzSnVxYXVSM1NLWXA2SWRKd0wybWFFc3FOdEVpZFp0SW1iRzdnWWVYOG9rYnpDU1BhaXJmdWpUdDZaSTl0WmotcnREYlgxN0p2d9IB_wFBVV95cUxQYllCZzBtaVJZWWNDYXc4V1dKTGFOZDVGSGNkeUsyVG02R1JRSFRCaTFsZk52bGFHSm9JdXVzN2NQSUVrcUo4Y1Myai1WY29hRmtORHZES0I4Uk5CZ3BGX05VZGc4clBnNFFDcFR0X1BxRUx2OENoV2FISno3My1WTzVnaWF2cjhZMnQwU3NCM0VQbEllc2p2QWM1Zm5vcWxFaGcxeElfNFk1Nk5fLXBoOHNsTXJkR3dfOVhKQm1DREl4QS1DNmN2d0FRdkZ6SzA5b2Foc0dFcXBXNTlRd0taeDhFRmJPekJSVlhFRG9Mcl83YzhHOHRQYWhtMXY2ams?oc=5,ta,2026,,
